41692,TeamFinland,loserOf,Match3790
41693,TeamNorway,winnerOf,Match3790
41694,Match3790,inTournament,TournamentNordicChampionship
41695,Match3790,inCity,CityHelsinki
41696,Match3790,inCountry,CountryFinland
41697,Match3790,isNeutral,False
41698,Match3790,atYear,1955
41699,Match3790,homeScores,1
41700,Match3790,awayScores,3
41701,TeamCostaRica,isHomeTeam,Match3789
41702,TeamAruba,isAwayTeam,Match3789
41703,TeamCostaRica,winnerOf,Match3789
41704,TeamAruba,loserOf,Match3789
41705,Match3789,inTournament,TournamentCccfChampionship
41706,Match3789,inCity,CityTegucigalpa
41707,Match3789,inCountry,CountryHonduras
41708,Match3789,isNeutral,True
41709,Match3789,atYear,1955
41710,Match3789,homeScores,3
41711,Match3789,awayScores,2
41712,TeamGuatemala,isHomeTeam,Match3792
41713,TeamElSalvador,isAwayTeam,Match3792
41714,TeamGuatemala,loserOf,Match3792
41715,TeamElSalvador,winnerOf,Match3792
41716,Match3792,inTournament,TournamentCccfChampionship
41717,Match3792,inCity,CityTegucigalpa
41718,Match3792,inCountry,CountryHonduras
41719,Match3792,isNeutral,True
41720,Match3792,atYear,1955
41721,Match3792,homeScores,2
41722,Match3792,awayScores,3
41723,TeamCostaRica,isHomeTeam,Match3793
41724,TeamCuba,isAwayTeam,Match3793
41725,TeamCostaRica,winnerOf,Match3793
41726,TeamCuba,loserOf,Match3793
41727,Match3793,inTournament,TournamentCccfChampionship
41728,Match3793,inCity,CityTegucigalpa
41729,Match3793,inCountry,CountryHonduras
41730,Match3793,isNeutral,True
41731,Match3793,atYear,1955
41732,Match3793,homeScores,6
41733,Match3793,awayScores,0
41734,TeamCuraçao,isHomeTeam,Match3794
41735,TeamAruba,isAwayTeam,Match3794
41736,TeamCuraçao,winnerOf,Match3794
41737,TeamAruba,loserOf,Match3794
41738,Match3794,inTournament,TournamentCccfChampionship
41739,Match3794,inCity,CityTegucigalpa
41740,Match3794,inCountry,CountryHonduras
41741,Match3794,isNeutral,True
41742,Match3794,atYear,1955
41743,Match3794,homeScores,2
41744,Match3794,awayScores,1
41745,TeamHonduras,isHomeTeam,Match3795
41746,TeamElSalvador,isAwayTeam,Match3795
41747,TeamHonduras,winnerOf,Match3795
41748,TeamElSalvador,loserOf,Match3795
41749,Match3795,inTournament,TournamentCccfChampionship
41750,Match3795,inCity,CityTegucigalpa
41751,Match3795,inCountry,CountryHonduras
41752,Match3795,isNeutral,False
41753,Match3795,atYear,1955
41754,Match3795,homeScores,3
41755,Match3795,awayScores,1
41756,TeamGuatemala,isHomeTeam,Match3796
41757,TeamCuraçao,isAwayTeam,Match3796
41758,TeamGuatemala,winnerOf,Match3796
41759,TeamCuraçao,loserOf,Match3796
41760,Match3796,inTournament,TournamentCccfChampionship
41761,Match3796,inCity,CityTegucigalpa
41762,Match3796,inCountry,CountryHonduras
41763,Match3796,isNeutral,True
41764,Match3796,atYear,1955
41765,Match3796,homeScores,4
41766,Match3796,awayScores,1
41767,TeamAruba,isHomeTeam,Match3797
41768,TeamCuba,isAwayTeam,Match3797
41769,TeamAruba,winnerOf,Match3797
41770,TeamCuba,loserOf,Match3797
41771,Match3797,inTournament,TournamentCccfChampionship
41772,Match3797,inCity,CityTegucigalpa
41773,Match3797,inCountry,CountryHonduras
41774,Match3797,isNeutral,True
41775,Match3797,atYear,1955
41776,Match3797,homeScores,4
41777,Match3797,awayScores,1
41778,TeamCostaRica,isHomeTeam,Match3798
41779,TeamElSalvador,isAwayTeam,Match3798
41780,TeamCostaRica,winnerOf,Match3798
41781,TeamElSalvador,loserOf,Match3798
41782,Match3798,inTournament,TournamentCccfChampionship
41783,Match3798,inCity,CityTegucigalpa
41784,Match3798,inCountry,CountryHonduras
41785,Match3798,isNeutral,True
41786,Match3798,atYear,1955
41787,Match3798,homeScores,4
41788,Match3798,awayScores,0
41789,TeamHonduras,isHomeTeam,Match3800
41790,TeamCuraçao,isAwayTeam,Match3800
41791,TeamHonduras,loserOf,Match3800
41792,TeamCuraçao,winnerOf,Match3800
41793,Match3800,inTournament,TournamentCccfChampionship
41794,Match3800,inCity,CityTegucigalpa
41795,Match3800,inCountry,CountryHonduras
41796,Match3800,isNeutral,False
41797,Match3800,atYear,1955
41798,Match3800,homeScores,0
41799,Match3800,awayScores,2
41800,TeamElSalvador,isHomeTeam,Match3799
41801,TeamCuba,isAwayTeam,Match3799
41802,TeamElSalvador,winnerOf,Match3799
41803,TeamCuba,loserOf,Match3799
41804,Match3799,inTournament,TournamentCccfChampionship
41805,Match3799,inCity,CityTegucigalpa
41806,Match3799,inCountry,CountryHonduras
41807,Match3799,isNeutral,True
41808,Match3799,atYear,1955
41809,Match3799,homeScores,2
41810,Match3799,awayScores,1
41811,TeamGuatemala,isHomeTeam,Match3801
41812,TeamCostaRica,isAwayTeam,Match3801
41813,TeamGuatemala,loserOf,Match3801
41814,TeamCostaRica,winnerOf,Match3801
41815,Match3801,inTournament,TournamentCccfChampionship
41816,Match3801,inCity,CityTegucigalpa
41817,Match3801,inCountry,CountryHonduras
41818,Match3801,isNeutral,True
41819,Match3801,atYear,1955
41820,Match3801,homeScores,0
41821,Match3801,awayScores,2
41822,TeamRussia,isHomeTeam,Match3802
41823,TeamGermany,isAwayTeam,Match3802
41824,TeamRussia,winnerOf,Match3802
41825,TeamGermany,loserOf,Match3802
41826,Match3802,inTournament,TournamentFriendly
41827,Match3802,inCity,CityMoscow
41828,Match3802,inCountry,CountrySovietUnion
41829,Match3802,isNeutral,False
41830,Match3802,atYear,1955
41831,Match3802,homeScores,3
41832,Match3802,awayScores,2
41833,TeamHonduras,isHomeTeam,Match3803
41834,TeamAruba,isAwayTeam,Match3803
41835,TeamHonduras,draws,Match3803
41836,TeamAruba,draws,Match3803
41837,Match3803,inTournament,TournamentCccfChampionship
41838,Match3803,inCity,CityTegucigalpa
41839,Match3803,inCountry,CountryHonduras
41840,Match3803,isNeutral,False
41841,Match3803,atYear,1955
41842,Match3803,homeScores,1
41843,Match3803,awayScores,1
41844,TeamCostaRica,isHomeTeam,Match3804
41845,TeamCuraçao,isAwayTeam,Match3804
41846,TeamCostaRica,winnerOf,Match3804
41847,TeamCuraçao,loserOf,Match3804
41848,Match3804,inTournament,TournamentCccfChampionship
41849,Match3804,inCity,CityTegucigalpa
41850,Match3804,inCountry,CountryHonduras
41851,Match3804,isNeutral,True
41852,Match3804,atYear,1955
41853,Match3804,homeScores,2
41854,Match3804,awayScores,1
41855,TeamElSalvador,isHomeTeam,Match3805
41856,TeamAruba,isAwayTeam,Match3805
41857,TeamElSalvador,winnerOf,Match3805
41858,TeamAruba,loserOf,Match3805
41859,Match3805,inTournament,TournamentCccfChampionship
41860,Match3805,inCity,CityTegucigalpa
41861,Match3805,inCountry,CountryHonduras
41862,Match3805,isNeutral,True
41863,Match3805,atYear,1955
41864,Match3805,homeScores,2
41865,Match3805,awayScores,0
41866,TeamIceland,isHomeTeam,Match3806
41867,TeamUnitedStates,isAwayTeam,Match3806
41868,TeamIceland,winnerOf,Match3806
41869,TeamUnitedStates,loserOf,Match3806
41870,Match3806,inTournament,TournamentFriendly
41871,Match3806,inCity,CityReykjavík
41872,Match3806,inCountry,CountryIceland
41873,Match3806,isNeutral,False
41874,Match3806,atYear,1955
41875,Match3806,homeScores,3
41876,Match3806,awayScores,2
41877,TeamCuraçao,isHomeTeam,Match3807
41878,TeamElSalvador,isAwayTeam,Match3807
41879,TeamCuraçao,winnerOf,Match3807
41880,TeamElSalvador,loserOf,Match3807
41881,Match3807,inTournament,TournamentCccfChampionship
41882,Match3807,inCity,CityTegucigalpa
41883,Match3807,inCountry,CountryHonduras
41884,Match3807,isNeutral,True
41885,Match3807,atYear,1955
41886,Match3807,homeScores,3
41887,Match3807,awayScores,0
41888,TeamSweden,isHomeTeam,Match3810
41889,TeamFinland,isAwayTeam,Match3810
41890,TeamSweden,winnerOf,Match3810
41891,TeamFinland,loserOf,Match3810
41892,Match3810,inTournament,TournamentNordicChampionship
41893,Match3810,inCity,CityHelsingborg
41894,Match3810,inCountry,CountrySweden
41895,Match3810,isNeutral,False
41896,Match3810,atYear,1955
41897,Match3810,homeScores,3
41898,Match3810,awayScores,0
41899,TeamHonduras,isHomeTeam,Match3809
41900,TeamCostaRica,isAwayTeam,Match3809
41901,TeamHonduras,loserOf,Match3809
41902,TeamCostaRica,winnerOf,Match3809
41903,Match3809,inTournament,TournamentCccfChampionship
41904,Match3809,inCity,CityTegucigalpa
41905,Match3809,inCountry,CountryHonduras
41906,Match3809,isNeutral,False
41907,Match3809,atYear,1955
41908,Match3809,homeScores,1
41909,Match3809,awayScores,2
41910,TeamCuraçao,isHomeTeam,Match3808
41911,TeamCuba,isAwayTeam,Match3808
41912,TeamCuraçao,winnerOf,Match3808
41913,TeamCuba,loserOf,Match3808
41914,Match3808,inTournament,TournamentCccfChampionship
41915,Match3808,inCity,CityTegucigalpa
41916,Match3808,inCountry,CountryHonduras
41917,Match3808,isNeutral,True
41918,Match3808,atYear,1955
41919,Match3808,homeScores,2
41920,Match3808,awayScores,0
41921,TeamAustralia,isHomeTeam,Match3811
41922,TeamSouthAfrica,isAwayTeam,Match3811
41923,TeamAustralia,loserOf,Match3811
41924,TeamSouthAfrica,winnerOf,Match3811
41925,Match3811,inTournament,TournamentFriendly
41926,Match3811,inCity,CityBrisbane
41927,Match3811,inCountry,CountryAustralia
41928,Match3811,isNeutral,False
41929,Match3811,atYear,1955
41930,Match3811,homeScores,0
41931,Match3811,awayScores,3
41932,TeamAustralia,isHomeTeam,Match3812
41933,TeamSouthAfrica,isAwayTeam,Match3812
41934,TeamAustralia,loserOf,Match3812
41935,TeamSouthAfrica,winnerOf,Match3812
41936,Match3812,inTournament,TournamentFriendly
41937,Match3812,inCity,CityMelbourne
41938,Match3812,inCountry,CountryAustralia
41939,Match3812,isNeutral,False
41940,Match3812,atYear,1955
41941,Match3812,homeScores,0
41942,Match3812,awayScores,2
41943,TeamFinland,isHomeTeam,Match3813
41944,TeamPoland,isAwayTeam,Match3813
41945,TeamFinland,loserOf,Match3813
41946,TeamPoland,winnerOf,Match3813
41947,Match3813,inTournament,TournamentFriendly
41948,Match3813,inCity,CityHelsinki
41949,Match3813,inCountry,CountryFinland
41950,Match3813,isNeutral,False
41951,Match3813,atYear,1955
41952,Match3813,homeScores,1
41953,Match3813,awayScores,3
41954,TeamNorway,isHomeTeam,Match3814
41955,TeamDenmark,isAwayTeam,Match3814
41956,TeamNorway,draws,Match3814
41957,TeamDenmark,draws,Match3814
41958,Match3814,inTournament,TournamentNordicChampionship
41959,Match3814,inCity,CityOslo
41960,Match3814,inCountry,CountryNorway
41961,Match3814,isNeutral,False
41962,Match3814,atYear,1955
41963,Match3814,homeScores,1
41964,Match3814,awayScores,1
41965,TeamRussia,isHomeTeam,Match3815
41966,TeamIndia,isAwayTeam,Match3815
41967,TeamRussia,winnerOf,Match3815
41968,TeamIndia,loserOf,Match3815
41969,Match3815,inTournament,TournamentFriendly
41970,Match3815,inCity,CityMoscow
41971,Match3815,inCountry,CountrySovietUnion
41972,Match3815,isNeutral,False
41973,Match3815,atYear,1955
41974,Match3815,homeScores,11
41975,Match3815,awayScores,1
41976,TeamAustralia,isHomeTeam,Match3816
41977,TeamSouthAfrica,isAwayTeam,Match3816
41978,TeamAustralia,loserOf,Match3816
41979,TeamSouthAfrica,winnerOf,Match3816
41980,Match3816,inTournament,TournamentFriendly
41981,Match3816,inCity,CityAdelaide
41982,Match3816,inCountry,CountryAustralia
41983,Match3816,isNeutral,False
41984,Match3816,atYear,1955
41985,Match3816,homeScores,0
41986,Match3816,awayScores,8
41987,TeamSwitzerland,isHomeTeam,Match3817
41988,TeamHungary,isAwayTeam,Match3817
41989,TeamSwitzerland,loserOf,Match3817
41990,TeamHungary,winnerOf,Match3817
41991,Match3817,inTournament,TournamentInternationalCup
41992,Match3817,inCity,CityLausanne
41993,Match3817,inCountry,CountrySwitzerland
41994,Match3817,isNeutral,False
41995,Match3817,atYear,1955
41996,Match3817,homeScores,4
41997,Match3817,awayScores,5
41998,TeamRomania,isHomeTeam,Match3819
41999,TeamGermanDr,isAwayTeam,Match3819
42000,TeamRomania,loserOf,Match3819
42001,TeamGermanDr,winnerOf,Match3819
42002,Match3819,inTournament,TournamentFriendly
42003,Match3819,inCity,CityBucharest
42004,Match3819,inCountry,CountryRomania
42005,Match3819,isNeutral,False
42006,Match3819,atYear,1955
42007,Match3819,homeScores,2
42008,Match3819,awayScores,3
42009,TeamBrazil,isHomeTeam,Match3818
42010,TeamChile,isAwayTeam,Match3818
42011,TeamBrazil,draws,Match3818
42012,TeamChile,draws,Match3818
42013,Match3818,inTournament,TournamentCopaBernardoO'Higgins
42014,Match3818,inCity,CityRioDeJaneiro
42015,Match3818,inCountry,CountryBrazil
42016,Match3818,isNeutral,False
42017,Match3818,atYear,1955
42018,Match3818,homeScores,1
42019,Match3818,awayScores,1
42020,TeamBrazil,isHomeTeam,Match3820
42021,TeamChile,isAwayTeam,Match3820
42022,TeamBrazil,winnerOf,Match3820
42023,TeamChile,loserOf,Match3820
42024,Match3820,inTournament,TournamentCopaBernardoO'Higgins
42025,Match3820,inCity,CitySãoPaulo
42026,Match3820,inCountry,CountryBrazil
42027,Match3820,isNeutral,False
42028,Match3820,atYear,1955
42029,Match3820,homeScores,2
42030,Match3820,awayScores,1
42031,TeamAustralia,isHomeTeam,Match3821
42032,TeamSouthAfrica,isAwayTeam,Match3821
42033,TeamAustralia,loserOf,Match3821
42034,TeamSouthAfrica,winnerOf,Match3821
42035,Match3821,inTournament,TournamentFriendly
42036,Match3821,inCity,CitySydney
42037,Match3821,inCountry,CountryAustralia
42038,Match3821,isNeutral,False
42039,Match3821,atYear,1955
42040,Match3821,homeScores,0
42041,Match3821,awayScores,6
42042,TeamCzechoslovakia,isHomeTeam,Match3822
42043,TeamBelgium,isAwayTeam,Match3822
42044,TeamCzechoslovakia,winnerOf,Match3822
42045,TeamBelgium,loserOf,Match3822
42046,Match3822,inTournament,TournamentFriendly
42047,Match3822,inCity,CityPrague
42048,Match3822,inCountry,CountryCzechoslovakia
42049,Match3822,isNeutral,False
42050,Match3822,atYear,1955
42051,Match3822,homeScores,5
42052,Match3822,awayScores,2
42053,TeamHungary,isHomeTeam,Match3823
42054,TeamRussia,isAwayTeam,Match3823
42055,TeamHungary,draws,Match3823
42056,TeamRussia,draws,Match3823
42057,Match3823,inTournament,TournamentFriendly
42058,Match3823,inCity,CityBudapest
42059,Match3823,inCountry,CountryHungary
42060,Match3823,isNeutral,False
42061,Match3823,atYear,1955
42062,Match3823,homeScores,1
42063,Match3823,awayScores,1
42064,TeamSweden,isHomeTeam,Match3824
42065,TeamNorway,isAwayTeam,Match3824
42066,TeamSweden,draws,Match3824
42067,TeamNorway,draws,Match3824
42068,Match3824,inTournament,TournamentNordicChampionship
42069,Match3824,inCity,CitySolna
42070,Match3824,inCountry,CountrySweden
42071,Match3824,isNeutral,False
42072,Match3824,atYear,1955
42073,Match3824,homeScores,1
42074,Match3824,awayScores,1
42075,TeamYugoslavia,isHomeTeam,Match3825
42076,TeamGermany,isAwayTeam,Match3825
42077,TeamYugoslavia,winnerOf,Match3825
42078,TeamGermany,loserOf,Match3825
42079,Match3825,inTournament,TournamentFriendly
42080,Match3825,inCity,CityBelgrade
42081,Match3825,inCountry,CountryYugoslavia
42082,Match3825,isNeutral,False
42083,Match3825,atYear,1955
42084,Match3825,homeScores,3
42085,Match3825,awayScores,1
42086,TeamRomania,isHomeTeam,Match3826
42087,TeamBelgium,isAwayTeam,Match3826
42088,TeamRomania,winnerOf,Match3826
42089,TeamBelgium,loserOf,Match3826
42090,Match3826,inTournament,TournamentFriendly
42091,Match3826,inCity,CityBucharest
42092,Match3826,inCountry,CountryRomania
42093,Match3826,isNeutral,False
42094,Match3826,atYear,1955
42095,Match3826,homeScores,1
42096,Match3826,awayScores,0
42097,TeamAustralia,isHomeTeam,Match3827
42098,TeamSouthAfrica,isAwayTeam,Match3827
42099,TeamAustralia,loserOf,Match3827
42100,TeamSouthAfrica,winnerOf,Match3827
42101,Match3827,inTournament,TournamentFriendly
42102,Match3827,inCity,CityNewcastle
42103,Match3827,inCountry,CountryAustralia
42104,Match3827,isNeutral,False
42105,Match3827,atYear,1955
42106,Match3827,homeScores,1
42107,Match3827,awayScores,4
42108,TeamCzechoslovakia,isHomeTeam,Match3828
42109,TeamHungary,isAwayTeam,Match3828
42110,TeamCzechoslovakia,loserOf,Match3828
42111,TeamHungary,winnerOf,Match3828
42112,Match3828,inTournament,TournamentInternationalCup
42113,Match3828,inCity,CityPrague
42114,Match3828,inCountry,CountryCzechoslovakia
42115,Match3828,isNeutral,False
42116,Match3828,atYear,1955
42117,Match3828,homeScores,1
42118,Match3828,awayScores,3
42119,TeamDenmark,isHomeTeam,Match3829
42120,TeamEngland,isAwayTeam,Match3829
42121,TeamDenmark,loserOf,Match3829
42122,TeamEngland,winnerOf,Match3829
42123,Match3829,inTournament,TournamentFriendly
42124,Match3829,inCity,CityCopenhagen
42125,Match3829,inCountry,CountryDenmark
42126,Match3829,isNeutral,False
42127,Match3829,atYear,1955
42128,Match3829,homeScores,1
42129,Match3829,awayScores,5
42130,TeamNorthernIreland,isHomeTeam,Match3830
42131,TeamScotland,isAwayTeam,Match3830
42132,TeamNorthernIreland,winnerOf,Match3830
42133,TeamScotland,loserOf,Match3830
42134,Match3830,inTournament,TournamentBritishChampionship
42135,Match3830,inCity,CityBelfast
42136,Match3830,inCountry,CountryNorthernIreland
42137,Match3830,isNeutral,False
42138,Match3830,atYear,1955
42139,Match3830,homeScores,2
42140,Match3830,awayScores,1
42141,TeamJapan,isHomeTeam,Match3831
42142,TeamBurma,isAwayTeam,Match3831
42143,TeamJapan,draws,Match3831
42144,TeamBurma,draws,Match3831
42145,Match3831,inTournament,TournamentFriendly
42146,Match3831,inCity,CityTokyo
42147,Match3831,inCountry,CountryJapan
42148,Match3831,isNeutral,False
42149,Match3831,atYear,1955
42150,Match3831,homeScores,0
42151,Match3831,awayScores,0
42152,TeamRomania,isHomeTeam,Match3832
42153,TeamBulgaria,isAwayTeam,Match3832
42154,TeamRomania,draws,Match3832
42155,TeamBulgaria,draws,Match3832
42156,Match3832,inTournament,TournamentFriendly
42157,Match3832,inCity,CityBucharest
42158,Match3832,inCountry,CountryRomania
42159,Match3832,isNeutral,False
42160,Match3832,atYear,1955
42161,Match3832,homeScores,1
42162,Match3832,awayScores,1
42163,TeamSwitzerland,isHomeTeam,Match3833
42164,TeamFrance,isAwayTeam,Match3833
42165,TeamSwitzerland,loserOf,Match3833
42166,TeamFrance,winnerOf,Match3833
42167,Match3833,inTournament,TournamentFriendly
42168,Match3833,inCity,CityBasel
42169,Match3833,inCountry,CountrySwitzerland
42170,Match3833,isNeutral,False
42171,Match3833,atYear,1955
42172,Match3833,homeScores,1
42173,Match3833,awayScores,2
42174,TeamKenya,isHomeTeam,Match3834
42175,TeamUganda,isAwayTeam,Match3834
42176,TeamKenya,loserOf,Match3834
42177,TeamUganda,winnerOf,Match3834
42178,Match3834,inTournament,TournamentFriendly
42179,Match3834,inCity,CityDarEsSalaam
42180,Match3834,inCountry,CountryTanganyika
42181,Match3834,isNeutral,True
42182,Match3834,atYear,1955
42183,Match3834,homeScores,0
42184,Match3834,awayScores,1
42185,TeamKenya,isHomeTeam,Match3835
42186,TeamZanzibar,isAwayTeam,Match3835
42187,TeamKenya,winnerOf,Match3835
42188,TeamZanzibar,loserOf,Match3835
42189,Match3835,inTournament,TournamentFriendly
42190,Match3835,inCity,CityDarEsSalaam
42191,Match3835,inCountry,CountryTanganyika
42192,Match3835,isNeutral,True
42193,Match3835,atYear,1955
42194,Match3835,homeScores,8
42195,Match3835,awayScores,0
42196,TeamTanzania,isHomeTeam,Match3836
42197,TeamUganda,isAwayTeam,Match3836
42198,TeamTanzania,loserOf,Match3836
42199,TeamUganda,winnerOf,Match3836
42200,Match3836,inTournament,TournamentFriendly
42201,Match3836,inCity,CityDarEsSalaam
42202,Match3836,inCountry,CountryTanganyika
42203,Match3836,isNeutral,False
42204,Match3836,atYear,1955
42205,Match3836,homeScores,1
42206,Match3836,awayScores,5
42207,TeamDenmark,isHomeTeam,Match3837
42208,TeamSweden,isAwayTeam,Match3837
42209,TeamDenmark,draws,Match3837
42210,TeamSweden,draws,Match3837
42211,Match3837,inTournament,TournamentNordicChampionship
42212,Match3837,inCity,CityCopenhagen
42213,Match3837,inCountry,CountryDenmark
42214,Match3837,isNeutral,False
42215,Match3837,atYear,1955
42216,Match3837,homeScores,3
42217,Match3837,awayScores,3
42218,TeamHungary,isHomeTeam,Match3838
42219,TeamAustria,isAwayTeam,Match3838
42220,TeamHungary,winnerOf,Match3838
42221,TeamAustria,loserOf,Match3838
42222,Match3838,inTournament,TournamentInternationalCup
42223,Match3838,inCity,CityBudapest
42224,Match3838,inCountry,CountryHungary
42225,Match3838,isNeutral,False
42226,Match3838,atYear,1955
42227,Match3838,homeScores,6
42228,Match3838,awayScores,1
42229,TeamNetherlands,isHomeTeam,Match3839
42230,TeamBelgium,isAwayTeam,Match3839
42231,TeamNetherlands,draws,Match3839
42232,TeamBelgium,draws,Match3839
42233,Match3839,inTournament,TournamentFriendly
42234,Match3839,inCity,CityRotterdam
42235,Match3839,inCountry,CountryNetherlands
42236,Match3839,isNeutral,False
42237,Match3839,atYear,1955
42238,Match3839,homeScores,2
42239,Match3839,awayScores,2
42240,TeamRepublicOfIreland,isHomeTeam,Match3840
42241,TeamYugoslavia,isAwayTeam,Match3840
42242,TeamRepublicOfIreland,loserOf,Match3840
42243,TeamYugoslavia,winnerOf,Match3840
42244,Match3840,inTournament,TournamentFriendly
42245,Match3840,inCity,CityDublin
42246,Match3840,inCountry,CountryRepublicOfIreland
42247,Match3840,isNeutral,False
42248,Match3840,atYear,1955
42249,Match3840,homeScores,1
42250,Match3840,awayScores,4
42251,TeamWales,isHomeTeam,Match3841
42252,TeamEngland,isAwayTeam,Match3841
42253,TeamWales,winnerOf,Match3841
42254,TeamEngland,loserOf,Match3841
42255,Match3841,inTournament,TournamentBritishChampionship
42256,Match3841,inCity,CityCardiff
42257,Match3841,inCountry,CountryWales
42258,Match3841,isNeutral,False
42259,Match3841,atYear,1955
42260,Match3841,homeScores,2
42261,Match3841,awayScores,1
42262,TeamRussia,isHomeTeam,Match3842
42263,TeamFrance,isAwayTeam,Match3842
42264,TeamRussia,draws,Match3842
42265,TeamFrance,draws,Match3842
42266,Match3842,inTournament,TournamentFriendly
42267,Match3842,inCity,CityMoscow
42268,Match3842,inCountry,CountrySovietUnion
42269,Match3842,isNeutral,False
42270,Match3842,atYear,1955
42271,Match3842,homeScores,2
42272,Match3842,awayScores,2
42273,TeamAustria,isHomeTeam,Match3843
42274,TeamYugoslavia,isAwayTeam,Match3843
42275,TeamAustria,winnerOf,Match3843
42276,TeamYugoslavia,loserOf,Match3843
42277,Match3843,inTournament,TournamentInternationalCup
42278,Match3843,inCity,CityVienna
42279,Match3843,inCountry,CountryAustria
42280,Match3843,isNeutral,False
42281,Match3843,atYear,1955
42282,Match3843,homeScores,2
42283,Match3843,awayScores,1
42284,TeamGhana,isHomeTeam,Match3844
42285,TeamNigeria,isAwayTeam,Match3844
42286,TeamGhana,winnerOf,Match3844
42287,TeamNigeria,loserOf,Match3844
42288,Match3844,inTournament,TournamentFriendly
42289,Match3844,inCity,CityAccra
42290,Match3844,inCountry,CountryGoldCoast
42291,Match3844,isNeutral,False
42292,Match3844,atYear,1955
42293,Match3844,homeScores,7
42294,Match3844,awayScores,0
42295,TeamEngland,isHomeTeam,Match3845
42296,TeamNorthernIreland,isAwayTeam,Match3845
42297,TeamEngland,winnerOf,Match3845
42298,TeamNorthernIreland,loserOf,Match3845
42299,Match3845,inTournament,TournamentBritishChampionship
42300,Match3845,inCity,CityLondon
42301,Match3845,inCountry,CountryEngland
42302,Match3845,isNeutral,False
42303,Match3845,atYear,1955
42304,Match3845,homeScores,3
42305,Match3845,awayScores,0
42306,TeamNetherlands,isHomeTeam,Match3846
42307,TeamNorway,isAwayTeam,Match3846
42308,TeamNetherlands,winnerOf,Match3846
42309,TeamNorway,loserOf,Match3846
42310,Match3846,inTournament,TournamentFriendly
42311,Match3846,inCity,CityAmsterdam
42312,Match3846,inCountry,CountryNetherlands
42313,Match3846,isNeutral,False
42314,Match3846,atYear,1955
42315,Match3846,homeScores,3
42316,Match3846,awayScores,0
42317,TeamScotland,isHomeTeam,Match3847
42318,TeamWales,isAwayTeam,Match3847
42319,TeamScotland,winnerOf,Match3847
42320,TeamWales,loserOf,Match3847
42321,Match3847,inTournament,TournamentBritishChampionship
42322,Match3847,inCity,CityGlasgow
42323,Match3847,inCountry,CountryScotland
42324,Match3847,isNeutral,False
42325,Match3847,atYear,1955
42326,Match3847,homeScores,2
42327,Match3847,awayScores,0
42328,TeamFrance,isHomeTeam,Match3848
42329,TeamYugoslavia,isAwayTeam,Match3848
42330,TeamFrance,draws,Match3848
42331,TeamYugoslavia,draws,Match3848
42332,Match3848,inTournament,TournamentFriendly
42333,Match3848,inCity,CityColombes
42334,Match3848,inCountry,CountryFrance
42335,Match3848,isNeutral,False
42336,Match3848,atYear,1955
42337,Match3848,homeScores,1
42338,Match3848,awayScores,1
42339,TeamHungary,isHomeTeam,Match3851
42340,TeamSweden,isAwayTeam,Match3851
42341,TeamHungary,winnerOf,Match3851
42342,TeamSweden,loserOf,Match3851
42343,Match3851,inTournament,TournamentFriendly
42344,Match3851,inCity,CityBudapest
42345,Match3851,inCountry,CountryHungary
42346,Match3851,isNeutral,False
42347,Match3851,atYear,1955
42348,Match3851,homeScores,4
42349,Match3851,awayScores,2
42350,TeamBulgaria,isHomeTeam,Match3850
42351,TeamCzechoslovakia,isAwayTeam,Match3850
42352,TeamBulgaria,winnerOf,Match3850
42353,TeamCzechoslovakia,loserOf,Match3850
42354,Match3850,inTournament,TournamentFriendly
42355,Match3850,inCity,CitySofia
42356,Match3850,inCountry,CountryBulgaria
42357,Match3850,isNeutral,False
42358,Match3850,atYear,1955
42359,Match3850,homeScores,3
42360,Match3850,awayScores,0
42361,TeamBrazil,isHomeTeam,Match3849
42362,TeamParaguay,isAwayTeam,Match3849
42363,TeamBrazil,winnerOf,Match3849
42364,TeamParaguay,loserOf,Match3849
42365,Match3849,inTournament,TournamentCopaOswaldoCruz
42366,Match3849,inCity,CityRioDeJaneiro
42367,Match3849,inCountry,CountryBrazil
42368,Match3849,isNeutral,False
42369,Match3849,atYear,1955
42370,Match3849,homeScores,3
42371,Match3849,awayScores,0
42372,TeamGermany,isHomeTeam,Match3852
42373,TeamNorway,isAwayTeam,Match3852
42374,TeamGermany,winnerOf,Match3852
42375,TeamNorway,loserOf,Match3852
42376,Match3852,inTournament,TournamentFriendly
42377,Match3852,inCity,CityKarlsruhe
42378,Match3852,inCountry,CountryGermany
42379,Match3852,isNeutral,False
42380,Match3852,atYear,1955
42381,Match3852,homeScores,2
42382,Match3852,awayScores,0
42383,TeamSaarland,isHomeTeam,Match3853
42384,TeamNetherlands,isAwayTeam,Match3853
42385,TeamSaarland,loserOf,Match3853
42386,TeamNetherlands,winnerOf,Match3853
42387,Match3853,inTournament,TournamentFriendly
42388,Match3853,inCity,CitySaarbrücken
42389,Match3853,inCountry,CountrySaarland
42390,Match3853,isNeutral,False
42391,Match3853,atYear,1955
42392,Match3853,homeScores,1
42393,Match3853,awayScores,2
42394,TeamBrazil,isHomeTeam,Match3854
42395,TeamParaguay,isAwayTeam,Match3854
42396,TeamBrazil,draws,Match3854
42397,TeamParaguay,draws,Match3854
42398,Match3854,inTournament,TournamentCopaOswaldoCruz
42399,Match3854,inCity,CityRioDeJaneiro
